analysis_level,location,sex,category,year,benchmark_rate,benchmark_lower,benchmark_upper,prev_group,next_group,prev_rate,next_rate,equivalent_age,lower_bound,upper_bound,equivalent_age_numeric,lower_bound_numeric,upper_bound_numeric
overall,Zimbabwe,Female,Overall,1995,20811.69781556395,20343.491077959192,21279.427882736694,50 to 54,55 to 59,19162.658841790988,20899.98947947659,56.75,55.40,58.09,56.745898500845364,55.39840963646753,58.09201551802936
overall,Zimbabwe,Female,Overall,1996,20811.69781556395,20343.491077959192,21279.427882736694,55 to 59,60 to 64,20794.91597980713,22539.918769146672,57.05,55.71,58.39,57.04808541241121,55.70652097347421,58.38828403567465
overall,Zimbabwe,Female,Overall,1997,20811.69781556395,20343.491077959192,21279.427882736694,55 to 59,60 to 64,20806.99589059199,22629.031668979445,57.01,55.73,58.30,57.012902943585786,55.72805787314723,58.29643994302576
overall,Zimbabwe,Female,Overall,1998,20811.69781556395,20343.491077959192,21279.427882736694,55 to 59,60 to 64,20755.519469526065,22532.325323071414,57.16,55.84,58.47,57.15808802612224,55.84053626133454,58.474298421983605
overall,Zimbabwe,Female,Overall,1999,20811.69781556395,20343.491077959192,21279.427882736694,55 to 59,60 to 64,20652.07698960752,22485.635118046797,57.44,56.16,58.71,57.43527615372712,56.15850523945211,58.710747217114886
overall,Zimbabwe,Female,Overall,2000,20811.69781556395,20343.491077959192,21279.427882736694,55 to 59,60 to 64,20677.79546045755,22371.078543526262,57.40,56.01,58.78,57.39539270322046,56.01285146635817,58.77652640688058
overall,Zimbabwe,Female,Overall,2001,20811.69781556395,20343.491077959192,21279.427882736694,55 to 59,60 to 64,20514.27841006908,22322.756921524902,57.82,56.53,59.12,57.82229178729762,56.527814870267925,59.11545082736889
overall,Zimbabwe,Female,Overall,2002,20811.69781556395,20343.491077959192,21279.427882736694,55 to 59,60 to 64,20509.90331150685,22326.995865016215,57.83,56.54,59.12,57.83043239452565,56.54209202710599,59.11746113246586
overall,Zimbabwe,Female,Overall,2003,20811.69781556395,20343.491077959192,21279.427882736694,55 to 59,60 to 64,20449.3115084075,22216.53112834011,58.03,56.70,59.35,58.025300712681855,56.70060192503877,59.34865085518021
overall,Zimbabwe,Female,Overall,2004,20811.69781556395,20343.491077959192,21279.427882736694,55 to 59,60 to 64,20331.19315514591,22135.87688750652,58.33,57.03,59.63,58.33127110252587,57.034072238234224,59.62714931870763
overall,Zimbabwe,Female,Overall,2005,20811.69781556395,20343.491077959192,21279.427882736694,55 to 59,60 to 64,20289.919500701653,22161.289609977404,58.39,57.14,59.64,58.394107750989555,57.1431346396739,59.643807275563454
overall,Zimbabwe,Female,Overall,2006,20811.69781556395,20343.491077959192,21279.427882736694,55 to 59,60 to 64,20232.49606555324,21934.53307499642,58.70,57.33,60.08,58.70149575713455,57.32606521418198,60.075526006117684
overall,Zimbabwe,Female,Overall,2007,20811.69781556395,20343.491077959192,21279.427882736694,55 to 59,60 to 64,20199.70088831873,22037.711146245696,58.66,57.39,59.94,58.664835450743006,57.391157201164475,59.93721699800456
overall,Zimbabwe,Female,Overall,2008,20811.69781556395,20343.491077959192,21279.427882736694,55 to 59,60 to 64,20165.0815796417,21922.237716290925,58.84,57.51,60.17,58.839950993641644,57.507665467502804,60.170880150753064
overall,Zimbabwe,Female,Overall,2009,20811.69781556395,20343.491077959192,21279.427882736694,55 to 59,60 to 64,20093.489561479335,21727.73476044428,59.20,57.76,60.63,59.19736993732488,57.76488374155297,60.62839775208909
overall,Zimbabwe,Female,Overall,2010,20811.69781556395,20343.491077959192,21279.427882736694,55 to 59,60 to 64,20015.72596858141,21820.177968668413,59.21,57.91,60.50,59.20557777913783,57.9082123252987,60.50162241526611
overall,Zimbabwe,Female,Overall,2011,20811.69781556395,20343.491077959192,21279.427882736694,55 to 59,60 to 64,19917.961973584905,21841.764508139677,59.32,58.11,60.54,59.322836741105256,58.105958373406466,60.53847623313085
overall,Zimbabwe,Female,Overall,2012,20811.69781556395,20343.491077959192,21279.427882736694,55 to 59,60 to 64,19885.0969324198,21668.319537237363,59.60,58.29,60.91,59.59810771981255,58.28529703554955,60.909581861933454
overall,Zimbabwe,Female,Overall,2013,20811.69781556395,20343.491077959192,21279.427882736694,55 to 59,60 to 64,19811.674670141612,21548.605735326462,59.88,58.53,61.23,59.8787070640478,58.53090821644376,61.22513374887126
overall,Zimbabwe,Female,Overall,2014,20811.69781556395,20343.491077959192,21279.427882736694,55 to 59,60 to 64,19646.995852842854,21483.037745685964,60.17,58.90,61.45,60.17177393190511,58.89673021032711,61.44551956101073
overall,Zimbabwe,Female,Overall,2015,20811.69781556395,20343.491077959192,21279.427882736694,55 to 59,60 to 64,19688.841725749375,21491.863687531095,60.11,58.82,61.41,60.113817007267585,58.81542256857177,61.41088958066691
overall,Zimbabwe,Female,Overall,2016,20811.69781556395,20343.491077959192,21279.427882736694,55 to 59,60 to 64,19669.896028422227,21459.035794055217,60.19,58.88,61.50,60.19092395427744,58.88245508393429,61.49806070277864
overall,Zimbabwe,Female,Overall,2017,20811.69781556395,20343.491077959192,21279.427882736694,55 to 59,60 to 64,19582.84440519261,21353.71084202038,60.47,59.15,61.79,60.46963888641043,59.147668104572475,61.79026380042316
overall,Zimbabwe,Female,Overall,2018,20811.69781556395,20343.491077959192,21279.427882736694,55 to 59,60 to 64,19460.638568331007,21288.544123483047,60.70,59.41,61.98,60.69564839776574,59.414929226348214,61.97506369866687
overall,Zimbabwe,Female,Overall,2019,20811.69781556395,20343.491077959192,21279.427882736694,55 to 59,60 to 64,19485.83907898014,21320.992566990575,60.61,59.34,61.89,60.61239194771994,59.33673097259256,61.88675420196339
overall,Zimbabwe,Female,Overall,2020,20811.69781556395,20343.491077959192,21279.427882736694,55 to 59,60 to 64,19446.081509029984,21271.85941176426,60.74,59.46,62.02,60.739820447188094,59.45760880221316,62.0207267021939
overall,Zimbabwe,Female,Overall,2021,20811.69781556395,20343.491077959192,21279.427882736694,55 to 59,60 to 64,19368.62891798954,21176.806245165884,60.99,59.70,62.28,60.99039650560134,59.69570397028482,62.28377094444344
overall,Zimbabwe,Male,Overall,1990,20811.69781556395,20343.491077959192,21279.427882736694,45 to 49,50 to 54,20291.076136565334,22018.523585433864,48.51,47.15,49.86,48.50691032407273,47.15171211555,49.86072883669696
overall,Zimbabwe,Male,Overall,1991,20811.69781556395,20343.491077959192,21279.427882736694,45 to 49,50 to 54,20264.22120026512,22100.13388852845,48.49,47.22,49.76,48.491020294153294,47.21588683982858,49.764855564650794
overall,Zimbabwe,Male,Overall,1992,20811.69781556395,20343.491077959192,21279.427882736694,45 to 49,50 to 54,20166.230835421615,21948.953707950768,48.81,47.50,50.12,48.810340210721066,47.49716151979948,50.12218198484149
overall,Zimbabwe,Male,Overall,1993,20811.69781556395,20343.491077959192,21279.427882736694,45 to 49,50 to 54,20105.596311595345,21861.561159811612,49.01,47.68,50.34,49.010579837876236,47.67739045746133,50.34241192907063
overall,Zimbabwe,Male,Overall,1994,20811.69781556395,20343.491077959192,21279.427882736694,45 to 49,50 to 54,20017.963177975256,21850.85839806234,49.17,47.89,50.44,49.165248261029845,47.88801557343924,50.44118062761248
overall,Zimbabwe,Male,Overall,1995,20811.69781556395,20343.491077959192,21279.427882736694,45 to 49,50 to 54,20017.420269150098,21871.043603202896,49.14,47.88,50.40,49.14249985911979,47.879549806098325,50.40416413195263
overall,Zimbabwe,Male,Overall,1996,20811.69781556395,20343.491077959192,21279.427882736694,45 to 49,50 to 54,19958.852546322996,21736.67473316896,49.40,48.08,50.71,49.398567403284545,48.08176884753189,50.71402535693554
overall,Zimbabwe,Male,Overall,1997,20811.69781556395,20343.491077959192,21279.427882736694,45 to 49,50 to 54,19784.341343536013,21578.917991986007,49.86,48.56,51.17,49.86239228877542,48.55788758007669,51.16556891145333
overall,Zimbabwe,Male,Overall,1998,20811.69781556395,20343.491077959192,21279.427882736694,45 to 49,50 to 54,19832.986018325704,21625.519891834232,49.73,48.42,51.03,49.72996737105618,48.42397604636133,51.03462909624092
overall,Zimbabwe,Male,Overall,1999,20811.69781556395,20343.491077959192,21279.427882736694,45 to 49,50 to 54,19685.35150612844,21505.00265468206,50.09,48.81,51.38,50.094951222740704,48.808422379074926,51.380170281197394
overall,Zimbabwe,Male,Overall,2000,20811.69781556395,20343.491077959192,21279.427882736694,45 to 49,50 to 54,19640.046856624584,21394.77080174946,50.34,49.00,51.67,50.33856206326514,49.00442987995057,51.671335997513395
overall,Zimbabwe,Male,Overall,2001,20811.69781556395,20343.491077959192,21279.427882736694,45 to 49,50 to 54,19716.620046804805,21432.75759982779,50.19,48.83,51.55,50.19053028945775,48.826400890913874,51.553270899465474
overall,Zimbabwe,Male,Overall,2002,20811.69781556395,20343.491077959192,21279.427882736694,45 to 49,50 to 54,19553.287212686624,21362.11138815622,50.48,49.18,51.77,50.47853213137929,49.184302587252354,51.771444050392404
overall,Zimbabwe,Male,Overall,2003,20811.69781556395,20343.491077959192,21279.427882736694,45 to 49,50 to 54,19521.066592284067,21286.603643299124,50.66,49.33,51.98,50.65506694560124,49.329105710928836,51.97967824986085
overall,Zimbabwe,Male,Overall,2004,20811.69781556395,20343.491077959192,21279.427882736694,45 to 49,50 to 54,19493.416187188617,21237.321698645577,50.78,49.44,52.12,50.77968192575401,49.43727336482919,52.12072381162423
overall,Zimbabwe,Male,Overall,2005,20811.69781556395,20343.491077959192,21279.427882736694,45 to 49,50 to 54,19380.84811090679,21172.366961998607,50.99,49.69,52.30,50.99339840545119,49.6866671440988,52.2987993139811
overall,Zimbabwe,Male,Overall,2006,20811.69781556395,20343.491077959192,21279.427882736694,45 to 49,50 to 54,19348.68860908667,21159.181676179334,51.04,49.75,52.33,51.04036125039302,49.74732471212939,52.33208137811445
overall,Zimbabwe,Male,Overall,2007,20811.69781556395,20343.491077959192,21279.427882736694,45 to 49,50 to 54,19324.917593656828,21046.09883809831,51.32,49.96,52.68,51.31906932145771,49.95893732165577,52.67781660238256
overall,Zimbabwe,Male,Overall,2008,20811.69781556395,20343.491077959192,21279.427882736694,45 to 49,50 to 54,19238.868147400808,21009.15064012346,51.44,50.12,52.76,51.44231266656253,50.11990582039678,52.76337320095607
overall,Zimbabwe,Male,Overall,2009,20811.69781556395,20343.491077959192,21279.427882736694,45 to 49,50 to 54,19186.847767368305,20886.731829786913,51.78,50.40,53.16,51.779296671220614,50.40212410999726,53.15506716496609
overall,Zimbabwe,Male,Overall,2010,20811.69781556395,20343.491077959192,21279.427882736694,45 to 49,50 to 54,19142.643160691732,20830.52742600167,51.94,50.56,53.33,51.944221263197036,50.55725786994926,53.329772621147676
overall,Zimbabwe,Male,Overall,2011,20811.69781556395,20343.491077959192,21279.427882736694,45 to 49,50 to 54,19043.24661918354,20812.216181147174,52.00,50.68,53.32,51.998534837471574,50.6751464997858,53.32057586415137
overall,Zimbabwe,Male,Overall,2012,20811.69781556395,20343.491077959192,21279.427882736694,50 to 54,55 to 59,20736.97820140861,22517.01623943382,52.21,50.89,53.52,52.20988207150404,50.89472271085298,53.52370249887998
overall,Zimbabwe,Male,Overall,2013,20811.69781556395,20343.491077959192,21279.427882736694,50 to 54,55 to 59,20696.6297837665,22430.375585252754,52.33,50.98,53.68,52.33184804744389,50.98157300365319,53.68074840749604
overall,Zimbabwe,Male,Overall,2014,20811.69781556395,20343.491077959192,21279.427882736694,50 to 54,55 to 59,20625.87228556272,22459.528642763667,52.51,51.23,53.78,52.506707620736776,51.230005102933845,53.78211035728532
overall,Zimbabwe,Male,Overall,2015,20811.69781556395,20343.491077959192,21279.427882736694,50 to 54,55 to 59,20521.785545333656,22388.826153694372,52.78,51.52,54.03,52.77639519175976,51.5225211851953,54.02899265824823
overall,Zimbabwe,Male,Overall,2016,20811.69781556395,20343.491077959192,21279.427882736694,50 to 54,55 to 59,20577.328582248803,22219.693692491714,52.71,51.29,54.14,52.713511361917824,51.288107428636785,54.137464124478534
overall,Zimbabwe,Male,Overall,2017,20811.69781556395,20343.491077959192,21279.427882736694,50 to 54,55 to 59,20477.644615461977,22238.048694951103,52.95,51.62,54.28,52.94879693814081,51.61896947676434,54.277270532988645
overall,Zimbabwe,Male,Overall,2018,20811.69781556395,20343.491077959192,21279.427882736694,50 to 54,55 to 59,20442.88085402945,22135.79890974848,53.09,51.71,54.47,53.08929360251243,51.70645426181587,54.47072510651421
overall,Zimbabwe,Male,Overall,2019,20811.69781556395,20343.491077959192,21279.427882736694,50 to 54,55 to 59,20370.043430348665,22103.55559180697,53.27,51.92,54.62,53.273871608849134,51.9234145771232,54.62295377155882
overall,Zimbabwe,Male,Overall,2020,20811.69781556395,20343.491077959192,21279.427882736694,50 to 54,55 to 59,20161.570583483383,22027.374226918146,53.74,52.49,55.00,53.7422177150532,52.487512432286046,54.99564561144131
overall,Zimbabwe,Male,Overall,2021,20811.69781556395,20343.491077959192,21279.427882736694,50 to 54,55 to 59,20269.684918983698,21985.964164416393,53.58,52.22,54.94,53.579034699693075,52.21501792080719,54.941662804698275
system,Global,Both,Cardiovascular diseases,1990,12815.632954263645,12520.994761780714,13120.519185982132,55 to 59,60 to 64,12209.13235846734,13171.308208266946,60.15,58.62,61.74,60.151713878095265,58.620610220981575,61.73607203768733
system,Global,Both,Cardiovascular diseases,1991,12815.632954263645,12520.994761780714,13120.519185982132,55 to 59,60 to 64,12112.329135050848,13168.481943740362,60.33,58.93,61.77,60.329555218839324,58.93468986385096,61.77293646637297
system,Global,Both,Cardiovascular diseases,1992,12815.632954263645,12520.994761780714,13120.519185982132,55 to 59,60 to 64,12199.775570462443,13220.019172100489,60.02,58.57,61.51,60.01818792498388,58.57422791381656,61.512371427967764
system,Global,Both,Cardiovascular diseases,1993,12815.632954263645,12520.994761780714,13120.519185982132,55 to 59,60 to 64,12090.926702337812,13086.547124483366,60.64,59.16,62.17,60.6394706044905,59.15979930642698,62.17060749630645
system,Global,Both,Cardiovascular diseases,1994,12815.632954263645,12520.994761780714,13120.519185982132,55 to 59,60 to 64,12071.772865185156,13065.256452071502,60.74,59.26,62.28,60.74369591454351,59.26084206385057,62.27812605381749
system,Global,Both,Cardiovascular diseases,1995,12815.632954263645,12520.994761780714,13120.519185982132,55 to 59,60 to 64,12051.646372992163,13083.463866566,60.70,59.27,62.18,60.70214008790117,59.27437696933641,62.17956334161279
system,Global,Both,Cardiovascular diseases,1996,12815.632954263645,12520.994761780714,13120.519185982132,55 to 59,60 to 64,12031.243323334313,13004.498891696776,61.03,59.52,62.60,61.02972074564698,59.51604745128982,62.59604228353177
system,Global,Both,Cardiovascular diseases,1997,12815.632954263645,12520.994761780714,13120.519185982132,55 to 59,60 to 64,12047.597402759033,13088.241737192884,60.69,59.27,62.16,60.690192345699224,59.2745396450903,62.15508395962588
system,Global,Both,Cardiovascular diseases,1998,12815.632954263645,12520.994761780714,13120.519185982132,55 to 59,60 to 64,11985.607686549329,12964.984130573535,61.24,59.73,62.79,61.237519049895596,59.7333058626135,62.79405144139219
system,Global,Both,Cardiovascular diseases,1999,12815.632954263645,12520.994761780714,13120.519185982132,55 to 59,60 to 64,11986.717709911642,12954.06815473598,61.28,59.76,62.86,61.284462000234704,59.761548592486,62.86034503905344
system,Global,Both,Cardiovascular diseases,2000,12815.632954263645,12520.994761780714,13120.519185982132,55 to 59,60 to 64,11930.332090938044,12911.558314901022,61.51,60.01,63.06,61.511196509557436,60.009819022452845,63.064794570191765
system,Global,Both,Cardiovascular diseases,2001,12815.632954263645,12520.994761780714,13120.519185982132,55 to 59,60 to 64,11802.876703317348,12926.728769756335,61.51,60.19,62.86,61.50573648075985,60.1948958404231,62.86217048494575
system,Global,Both,Cardiovascular diseases,2002,12815.632954263645,12520.994761780714,13120.519185982132,55 to 59,60 to 64,11780.578426946153,12826.314481688954,61.95,60.54,63.41,61.94892818614762,60.54016834112441,63.40668719873839
system,Global,Both,Cardiovascular diseases,2003,12815.632954263645,12520.994761780714,13120.519185982132,55 to 59,60 to 64,11782.682709694667,12930.968457370647,61.50,60.21,62.83,61.497792673381035,60.214844621995525,62.82536393487038
system,Global,Both,Cardiovascular diseases,2004,12815.632954263645,12520.994761780714,13120.519185982132,55 to 59,60 to 64,11782.536420594515,12822.586453619911,61.97,60.55,63.43,61.96657132284281,60.550109695386965,63.43229999952774
system,Global,Both,Cardiovascular diseases,2005,12815.632954263645,12520.994761780714,13120.519185982132,60 to 64,65 to 69,12735.366469229768,13790.993822810437,62.38,60.98,63.82,62.380183806158556,60.984624135013604,63.824283519396936
system,Global,Both,Cardiovascular diseases,2006,12815.632954263645,12520.994761780714,13120.519185982132,60 to 64,65 to 69,12773.189025090747,13735.503475714571,62.22,60.69,63.80,62.2205304573021,60.689647322938214,63.80466042397174
system,Global,Both,Cardiovascular diseases,2007,12815.632954263645,12520.994761780714,13120.519185982132,60 to 64,65 to 69,12685.583828663292,13736.08476253255,62.62,61.22,64.07,62.61898624459737,61.216616275264244,64.0701331302813
system,Global,Both,Cardiovascular diseases,2008,12815.632954263645,12520.994761780714,13120.519185982132,60 to 64,65 to 69,12626.69712385732,13760.426962182635,62.83,61.53,64.18,62.83324891001109,61.53382914296079,64.17786480266876
system,Global,Both,Cardiovascular diseases,2009,12815.632954263645,12520.994761780714,13120.519185982132,60 to 64,65 to 69,12654.112798617509,13687.43503508746,62.78,61.36,64.26,62.78155753329147,61.355873549709166,64.25682933601607
system,Global,Both,Cardiovascular diseases,2010,12815.632954263645,12520.994761780714,13120.519185982132,60 to 64,65 to 69,12688.32602766628,13620.441322976523,62.68,61.10,64.32,62.682892595142924,61.102411114121495,64.31834602699016
system,Global,Both,Cardiovascular diseases,2011,12815.632954263645,12520.994761780714,13120.519185982132,60 to 64,65 to 69,12606.08360994414,13642.024116006394,63.01,61.59,64.48,63.011396615410035,61.5893159517101,64.48293976839186
system,Global,Both,Cardiovascular diseases,2012,12815.632954263645,12520.994761780714,13120.519185982132,60 to 64,65 to 69,12604.229251884912,13592.805547307587,63.07,61.58,64.61,63.06923311512515,61.57901837981756,64.6112801636442
system,Global,Both,Cardiovascular diseases,2013,12815.632954263645,12520.994761780714,13120.519185982132,60 to 64,65 to 69,12504.13009270458,13591.54106427366,63.43,62.08,64.83,63.4323143213719,62.07754505663944,64.83420486547111
system,Global,Both,Cardiovascular diseases,2014,12815.632954263645,12520.994761780714,13120.519185982132,60 to 64,65 to 69,12507.66990070468,13599.443799679768,63.41,62.06,64.81,63.41037926372882,62.06102390379795,64.80666759780927
system,Global,Both,Cardiovascular diseases,2015,12815.632954263645,12520.994761780714,13120.519185982132,60 to 64,65 to 69,12394.970404586358,13511.41743407774,63.88,62.56,65.25,63.88393420630501,62.56439917822061,65.249365004474555
system,Global,Both,Cardiovascular diseases,2016,12815.632954263645,12520.994761780714,13120.519185982132,60 to 64,65 to 69,12422.735536117496,13491.983506856324,63.84,62.46,65.26,63.837260527483934,62.45947819566739,65.26296457398223
system,Global,Both,Cardiovascular diseases,2017,12815.632954263645,12520.994761780714,13120.519185982132,60 to 64,65 to 69,12376.901177898466,13451.21517452139,64.04,62.67,65.46,64.04191594703373,62.670630673784395,65.46089695573737
system,Global,Both,Cardiovascular diseases,2018,12815.632954263645,12520.994761780714,13120.519185982132,60 to 64,65 to 69,12284.392587647731,13391.984733497462,64.40,63.07,65.77,64.39817684066526,63.06809250598046,65.77452386904086
system,Global,Both,Cardiovascular diseases,2019,12815.632954263645,12520.994761780714,13120.519185982132,60 to 64,65 to 69,12372.553190754446,13335.233866174716,64.30,62.77,65.88,64.30128107285299,62.770980319935596,65.88480840181586
system,Global,Both,Cardiovascular diseases,2020,12815.632954263645,12520.994761780714,13120.519185982132,60 to 64,65 to 69,12306.94897118869,13325.054765458002,64.50,63.05,66.00,64.49818823317882,63.0511962106337,65.9955092062772
system,Global,Both,Cardiovascular diseases,2021,12815.632954263645,12520.994761780714,13120.519185982132,60 to 64,65 to 69,12257.346291599612,13373.919616927678,65.00,65.00,65.00,65,65,65
system,Global,Both,Diabetes and kidney diseases,1990,8016.5543717135615,7842.31268086651,8271.649337106184,55 to 59,60 to 64,7819.111834893326,8538.602430165987,58.37,57.16,60.14,58.372099497321514,57.161231057956996,60.14484654272209
system,Global,Both,Diabetes and kidney diseases,1991,8016.5543717135615,7842.31268086651,8271.649337106184,55 to 59,60 to 64,7769.472124295614,8550.082363218095,58.58,57.47,60.22,58.58262238373281,57.466561626654055,60.2165681909563
system,Global,Both,Diabetes and kidney diseases,1992,8016.5543717135615,7842.31268086651,8271.649337106184,55 to 59,60 to 64,7794.713766644241,8523.679621617255,58.52,57.33,60.27,58.52161177067431,57.32648246757752,60.27131625719012
system,Global,Both,Diabetes and kidney diseases,1993,8016.5543717135615,7842.31268086651,8271.649337106184,55 to 59,60 to 64,7702.659027653481,8460.869394721663,59.07,57.92,60.75,59.0699752845232,57.92094265179357,60.75219288845161
system,Global,Both,Diabetes and kidney diseases,1994,8016.5543717135615,7842.31268086651,8271.649337106184,55 to 59,60 to 64,7744.132148959055,8438.573903705907,58.96,57.71,60.80,58.96144760084173,57.706902567683635,60.79813846547453
system,Global,Both,Diabetes and kidney diseases,1995,8016.5543717135615,7842.31268086651,8271.649337106184,55 to 59,60 to 64,7659.620401758551,8468.062033316772,59.21,58.13,60.79,59.20754322898391,58.129903953336935,60.785238856192905
system,Global,Both,Diabetes and kidney diseases,1996,8016.5543717135615,7842.31268086651,8271.649337106184,55 to 59,60 to 64,7659.086258878765,8374.665664188975,59.50,58.28,61.28,59.49775294105782,58.28026617750629,61.28018940792369
system,Global,Both,Diabetes and kidney diseases,1997,8016.5543717135615,7842.31268086651,8271.649337106184,55 to 59,60 to 64,7627.521038707888,8326.479287967297,59.78,58.54,61.61,59.78295115207439,58.53651267716067,61.607773776765576
system,Global,Both,Diabetes and kidney diseases,1998,8016.5543717135615,7842.31268086651,8271.649337106184,55 to 59,60 to 64,7547.615914154554,8339.942193924091,59.96,58.86,61.57,59.959250939495575,58.85969324908467,61.569035771237004
system,Global,Both,Diabetes and kidney diseases,1999,8016.5543717135615,7842.31268086651,8271.649337106184,55 to 59,60 to 64,7541.100473315892,8271.143160991958,60.26,59.06,62.00,60.25634313187339,59.062976676812305,62.00346675696347
system,Global,Both,Diabetes and kidney diseases,2000,8016.5543717135615,7842.31268086651,8271.649337106184,55 to 59,60 to 64,7525.516971396,8291.446458894698,60.21,59.07,61.87,60.205500038398746,59.06804748114002,61.870764070899234
system,Global,Both,Diabetes and kidney diseases,2001,8016.5543717135615,7842.31268086651,8271.649337106184,55 to 59,60 to 64,7497.58739412827,8232.493875762571,60.53,59.35,62.27,60.53083685172569,59.345368392803074,62.26639757793766
system,Global,Both,Diabetes and kidney diseases,2002,8016.5543717135615,7842.31268086651,8271.649337106184,55 to 59,60 to 64,7461.579557815989,8253.456951575236,60.50,59.40,62.11,60.504171341872535,59.40399035286942,62.114868701104
system,Global,Both,Diabetes and kidney diseases,2003,8016.5543717135615,7842.31268086651,8271.649337106184,55 to 59,60 to 64,7429.569215496852,8177.658966824989,60.92,59.76,62.63,60.923226826557865,59.75864937754384,62.628202499194295
system,Global,Both,Diabetes and kidney diseases,2004,8016.5543717135615,7842.31268086651,8271.649337106184,55 to 59,60 to 64,7424.894808109864,8139.739681963896,61.14,59.92,62.92,61.13837732663458,59.91963954715216,62.92264531765547
system,Global,Both,Diabetes and kidney diseases,2005,8016.5543717135615,7842.31268086651,8271.649337106184,55 to 59,60 to 64,7410.696083997583,8114.419140374907,61.30,60.07,63.12,61.30466418732149,60.06666516719542,63.11713120173067
system,Global,Both,Diabetes and kidney diseases,2006,8016.5543717135615,7842.31268086651,8271.649337106184,55 to 59,60 to 64,7324.340061791237,8054.749845881755,61.74,60.55,63.48,61.738533936701344,60.545767255296525,63.48477947550021
system,Global,Both,Diabetes and kidney diseases,2007,8016.5543717135615,7842.31268086651,8271.649337106184,55 to 59,60 to 64,7336.947868145092,8028.841631564192,61.91,60.65,63.75,61.91120558891939,60.652040525875535,63.75466031332701
system,Global,Both,Diabetes and kidney diseases,2008,8016.5543717135615,7842.31268086651,8271.649337106184,55 to 59,60 to 64,7270.008521269312,8025.452159356371,61.94,60.79,63.63,61.941108858462684,60.78786802048126,63.62948739877693
system,Global,Both,Diabetes and kidney diseases,2009,8016.5543717135615,7842.31268086651,8271.649337106184,60 to 64,65 to 69,7991.948192690276,8692.141388822669,62.18,60.93,64.00,62.17570992662597,60.931469823969316,63.99731406960874
system,Global,Both,Diabetes and kidney diseases,2010,8016.5543717135615,7842.31268086651,8271.649337106184,60 to 64,65 to 69,7976.943724394704,8694.652851601939,62.28,61.06,64.05,62.27595195474935,61.0620779475658,64.05309923992638
system,Global,Both,Diabetes and kidney diseases,2011,8016.5543717135615,7842.31268086651,8271.649337106184,60 to 64,65 to 69,7943.588156540397,8683.511816894235,62.49,61.32,64.22,62.49306583288789,61.315635645267406,64.2168582932522
system,Global,Both,Diabetes and kidney diseases,2012,8016.5543717135615,7842.31268086651,8271.649337106184,60 to 64,65 to 69,7928.469666125309,8652.633144753469,62.61,61.41,64.37,62.60818246285437,61.40512751746323,64.36949032303443
system,Global,Both,Diabetes and kidney diseases,2013,8016.5543717135615,7842.31268086651,8271.649337106184,60 to 64,65 to 69,7892.183233616768,8631.903957190081,62.84,61.66,64.56,62.840662794304336,61.6629095876255,64.56492816408034
system,Global,Both,Diabetes and kidney diseases,2014,8016.5543717135615,7842.31268086651,8271.649337106184,60 to 64,65 to 69,7847.52427618552,8588.898054018538,63.14,61.96,64.86,63.13997891874531,61.96485176927728,64.86039966344879
system,Global,Both,Diabetes and kidney diseases,2015,8016.5543717135615,7842.31268086651,8271.649337106184,60 to 64,65 to 69,7812.030029025186,8562.420796600944,63.36,62.20,65.06,63.362785574702094,62.201779213909816,65.06253306904256
system,Global,Both,Diabetes and kidney diseases,2016,8016.5543717135615,7842.31268086651,8271.649337106184,60 to 64,65 to 69,7790.461767560895,8509.11630073535,63.57,62.36,65.35,63.57302705066067,62.36074992163883,65.34783645919394
system,Global,Both,Diabetes and kidney diseases,2017,8016.5543717135615,7842.31268086651,8271.649337106184,60 to 64,65 to 69,7764.584583452563,8478.288965733405,63.77,62.54,65.55,63.76522517247098,62.54453986372863,65.5523444036672
system,Global,Both,Diabetes and kidney diseases,2018,8016.5543717135615,7842.31268086651,8271.649337106184,60 to 64,65 to 69,7756.336736905675,8522.808083611368,63.70,62.56,65.36,63.697503996243995,62.560855564466706,65.36159076536475
system,Global,Both,Diabetes and kidney diseases,2019,8016.5543717135615,7842.31268086651,8271.649337106184,60 to 64,65 to 69,7692.786683249413,8443.057958029452,64.16,63.00,65.86,64.15767082752214,62.99647955775019,65.85768903405291
system,Global,Both,Diabetes and kidney diseases,2020,8016.5543717135615,7842.31268086651,8271.649337106184,60 to 64,65 to 69,7635.334160467671,8469.737085356686,64.28,63.24,65.81,64.28438923135724,63.2402792117871,65.81299704050744
system,Global,Both,Diabetes and kidney diseases,2021,8016.5543717135615,7842.31268086651,8271.649337106184,60 to 64,65 to 69,7632.881089228209,8400.227654198914,65.00,65.00,65.00,65,65,65
system,Global,Female,Cardiovascular diseases,1990,12815.632954263645,12520.994761780714,13120.519185982132,60 to 64,65 to 69,12693.499647193545,13564.914443898982,62.70,61.01,64.45,62.70077595383881,61.01020222478996,64.45015083748304
system,Global,Female,Cardiovascular diseases,1991,12815.632954263645,12520.994761780714,13120.519185982132,60 to 64,65 to 69,12571.79469103541,13566.197745305832,63.23,61.74,64.76,63.22605347087925,61.74457072996439,64.75906481074374
system,Global,Female,Cardiovascular diseases,1992,12815.632954263645,12520.994761780714,13120.519185982132,60 to 64,65 to 69,12510.546843914204,13628.636337023408,63.36,62.05,64.73,63.36431883239083,62.0467221896409,64.72774382474387
